obs,pred
-0.2928128187907026,-0.2984590664811473
-0.2140414767632166,-0.1942471550300901
-0.1563265437047267,-0.1541513290005449
-0.1605625428019002,-0.16310722598717417
0.017262745107902017,0.04509071168840893
0.3597050842813372,0.40347878153827715
0.4174596101384595,0.4489823932338195
0.4617249229250466,0.4888152714376639
0.5127465063922256,0.546334080648055
0.6492905531292796,0.6830918810101101
1.0329262517087832,1.0630377919389422
1.0955009188417042,1.105856661666042
1.2191279189040534,1.258824121817266
1.2905419306096382,1.3409824437532583
1.4942079990895711,1.535911028593741
1.5886184817370252,1.6108961089136178
1.6443139743069428,1.6610292584720516
1.778151642531174,1.7912603610901134
1.7983380338819432,1.7945777271236627
1.6197765302728688,1.6313585220239692
1.5595972571369747,1.5609696491975205
1.494212035536808,1.4898847266607793
1.3396473294701357,1.3381537252734466
1.2335226020650543,1.2522331970745912
1.2227248682682759,1.2520403973595113
1.2072116143465086,1.2228761163206234
1.3303405880512462,1.367421410593021
1.4297174441475595,1.4487001431884783
1.5777345579198359,1.5845617335449054
1.6207723455500191,1.6304104317994434
1.670861925222102,1.664713703766086
1.7471168243550925,1.7494960725631719
1.8576004398998796,1.8618206642050938
1.9442613000095967,1.9392983694127925
1.8526802481561724,1.8732720650161772
1.5815956571400027,1.632167948414004
1.5627316771354633,1.5506583072927886
1.5513576811360996,1.5390530466105579
1.5242313310757005,1.5104218140450134
1.4153067339166474,1.4057610110775263
1.048773224841813,1.0400168648755785
1.0685443370033274,1.0644111337517788
0.9509866102378018,0.9526557405297779
0.8705907911158979,0.8894546524014009
0.702471101632536,0.7190276584460056
0.6623599163276592,0.6763145080208017
0.6766235930320155,0.68074118473028
0.6064167758478545,0.6146794427013054
0.587260509575749,0.5749984358247493
0.6178237757393317,0.5989041165067304
0.6351323582887465,0.6185307476009709
0.659458126280956,0.6421747715267718
0.6614168123026614,0.6376699183318377
0.6229036445869693,0.6014697536019253
0.6300695256228293,0.6168321749879728
0.7515734731576058,0.7580167707785426
0.6969194433343266,0.7192367226690697
0.6054076640386297,0.6039772183692944
0.48162775385742385,0.4925808611930635
0.39107302807349925,0.395461655331818
0.29319778970883065,0.2907789487021188
0.14499764086221642,0.14968259083533805
-0.005681900800871696,0.013436872051810812
-0.09851605666183101,-0.07438868301929101
-0.16416517583998957,-0.13740041428464278
-0.23756925991252253,-0.20894369618096514
-0.2733919871460257,-0.2582867705522942
-0.29815716397163444,-0.2924134776320815
-0.3170621020437247,-0.32023403725770927
-0.32322317483542856,-0.32910407070127706
-0.30728615331330483,-0.31932930916122104
-0.3780718445188518,-0.3754562860688592
-0.41769093941793595,-0.42316700336973073
-0.4699607941931261,-0.45427726749343145
-0.5319057458773317,-0.5259101971020999
-0.5939480174916094,-0.5966453733576673
-0.647193089791138,-0.6567670084013992
-0.707551331874374,-0.7223146376433329
-0.7446770895714183,-0.7731652063386074
-0.7775656461410458,-0.7980855786245231
-0.8082068513520115,-0.8256341529378057
-0.8202297062447068,-0.8376652588035294
-0.8023361950030508,-0.8206076482970206
-0.7919045313549484,-0.8177363690426669
-0.8305821842955441,-0.8782371926885946
-0.9342787512495578,-0.9931554984778155
-0.9789942169423365,-1.0360039292449736
-0.9800187622262905,-1.0379223101538282
-0.9782818433645419,-1.0418317280218015
-0.9763537868542226,-1.02763150664239
-0.9707254954180301,-0.9976389228866833
-0.9470281072853768,-0.960874961453005
-0.9233669878183371,-0.9544782016943291
-0.894785261090963,-0.9154848748360005
-0.8737621973313099,-0.8960611345749323
-0.8219584928524635,-0.8317303160963692
-0.7963236100460984,-0.8241013714591114
-0.7407097368136919,-0.7460158841446687
-0.6828406174067043,-0.7003707296780031
-0.6528895853137302,-0.6840391454384724
-0.6413835737459126,-0.6677693544573773
-0.5902575175267197,-0.6116392908547932
-0.5526083869577969,-0.5714382945988954
-0.5157569295943072,-0.528954331273422
-0.4802763506236494,-0.49501617970316425
-0.4576158545547335,-0.4739290076638662
-0.43622781879749106,-0.448927431557067
-0.3930310663775958,-0.4013554077704457
-0.18530967433397919,-0.16219626514127597
-0.09162776299284547,-0.07310357913024315
-0.044701481724850695,-0.04372436469593014
0.00034783653521717626,0.008023072524627166
0.12207593323350681,0.13482646161981005
0.1644717773542277,0.17074637522446928
0.211004134019636,0.19859661460919192
0.23070925323680286,0.22253378551557262
0.22720089795347825,0.2122984979935214
0.23608413888984334,0.2198982080680707
0.24165485159339162,0.2299657455917179
0.23932368459504588,0.22650133119173313
0.23584238241213623,0.22401274275114846
0.2237572000253418,0.21359680937536635
0.21638887335269597,0.20777727641144647
0.19300444343981807,0.1833184688990943
0.1614159938774608,0.1544725774758963
0.10442376295293053,0.10515785469444265
0.10529843287339538,0.10827954207627959
0.088409447918184,0.10120011817866296
0.06753078360646707,0.08472218304703569
0.06921436052118249,0.08160497730882205
0.08462961187841889,0.09022693248599561
0.05417430954851364,0.04725875131082949
0.02822284759176339,0.0021516138946783303
-0.04231174914187117,-0.07116743488557034
-0.08438580531448561,-0.11799187748017091
-0.09907304928082426,-0.1263476126382034
-0.09851400875845343,-0.11847766093715581
-0.1350949944773118,-0.1570186014874208
-0.32102610098867346,-0.363603347796982
-0.3725999950928484,-0.3783345697463594
-0.392293286926016,-0.39278306231059923
-0.44568319644992743,-0.4571505649714036
-0.5931661339180148,-0.6560241240312552
