model,recall,precision
GRU 混合,1.0,0.017352185089974295
GRU 混合,1.0,0.017355903149775018
GRU 混合,1.0,0.017359622803257608
GRU 混合,1.0,0.017363344051446947
GRU 混合,1.0,0.017367066895368783
GRU 混合,1.0,0.017370791336049754
GRU 混合,1.0,0.017374517374517374
GRU 混合,1.0,0.017378245011800044
GRU 混合,1.0,0.01738197424892704
GRU 混合,1.0,0.017385705086928525
GRU 混合,1.0,0.01738943752683555
GRU 混合,1.0,0.017393171569680052
GRU 混合,1.0,0.017396907216494846
GRU 混合,1.0,0.01740064446831364
GRU 混合,1.0,0.017404383326171037
GRU 混合,1.0,0.017408123791102514
GRU 混合,1.0,0.017411865864144453
GRU 混合,1.0,0.017415609546334122
GRU 混合,1.0,0.017419354838709676
GRU 混合,1.0,0.017423101742310175
GRU 混合,1.0,0.017426850258175558
GRU 混合,1.0,0.017430600387346677
GRU 混合,1.0,0.01743435213086526
GRU 混合,1.0,0.01743810548977395
GRU 混合,1.0,0.01744186046511628
GRU 混合,1.0,0.01744561705793668
GRU 混合,1.0,0.017449375269280483
GRU 混合,1.0,0.017453135100193924
GRU 混合,1.0,0.017456896551724138
GRU 混合,1.0,0.017460659624919165
GRU 混合,1.0,0.017464424320827943
GRU 混合,1.0,0.017468190640500324
GRU 混合,1.0,0.017471958584987058
GRU 混合,1.0,0.017475728155339806
GRU 混合,1.0,0.017479499352611134
GRU 混合,1.0,0.01748327217785452
GRU 混合,1.0,0.017487046632124352
GRU 混合,1.0,0.017490822716475923
GRU 混合,1.0,0.01749460043196544
GRU 混合,1.0,0.017498379779650033
GRU 混合,1.0,0.017502160760587727
GRU 混合,1.0,0.017505943375837475
GRU 混合,1.0,0.017509727626459144
GRU 混合,1.0,0.017513513513513514
GRU 混合,1.0,0.017517301038062285
GRU 混合,1.0,0.01752109020116807
GRU 混合,1.0,0.01752488100389442
GRU 混合,1.0,0.017528673447305777
GRU 混合,1.0,0.01753246753246753
GRU 混合,1.0,0.017536263260445984
GRU 混合,1.0,0.017540060632308358
GRU 混合,1.0,0.017543859649122806
GRU 混合,1.0,0.017547660311958407
GRU 混合,1.0,0.01755146262188516
GRU 混合,1.0,0.017555266579973992
GRU 混合,1.0,0.01755907218729677
GRU 混合,1.0,0.01756287944492628
GRU 混合,1.0,0.01756668835393624
GRU 混合,1.0,0.0175704989154013
GRU 混合,1.0,0.01757431113039705
GRU 混合,1.0,0.017578125
GRU 混合,1.0,0.017581940525287606
GRU 混合,1.0,0.017585757707338254
GRU 混合,1.0,0.01758957654723127
GRU 混合,1.0,0.017593397046046916
GRU 混合,1.0,0.017597219204866392
GRU 混合,1.0,0.017601043024771838
GRU 混合,1.0,0.01760486850684634
GRU 混合,1.0,0.017608695652173913
GRU 混合,1.0,0.01761252446183953
GRU 混合,1.0,0.0176163549369291
GRU 混合,1.0,0.017620187078529477
GRU 混合,1.0,0.01762402088772846
GRU 混合,1.0,0.0176278563656148
GRU 混合,1.0,0.017631693513278188
GRU 混合,1.0,0.017635532331809273
GRU 混合,1.0,0.017639372822299652
GRU 混合,1.0,0.017643214985841864
GRU 混合,1.0,0.01764705882352941
GRU 混合,1.0,0.017650904336456743
GRU 混合,1.0,0.017654751525719267
GRU 混合,1.0,0.01765860039241334
GRU 混合,1.0,0.017662450937636284
GRU 混合,1.0,0.01766630316248637
GRU 混合,1.0,0.01767015706806283
GRU 混合,1.0,0.01767401265546585
GRU 混合,1.0,0.017677869925796594
GRU 混合,1.0,0.01768172888015717
GRU 混合,1.0,0.017685589519650654
GRU 混合,1.0,0.017689451845381086
GRU 混合,1.0,0.017693315858453473
GRU 混合,1.0,0.017697181559973782
GRU 混合,1.0,0.017701048951048952
GRU 混合,1.0,0.017704918032786884
GRU 混合,1.0,0.01770878880629646
GRU 混合,1.0,0.017712661272687513
GRU 混合,1.0,0.017716535433070866
GRU 混合,1.0,0.0177204112885583
GRU 混合,1.0,0.017724288840262583
GRU 混合,1.0,0.01772816808929744
GRU 混合,1.0,0.017732049036777584
GRU 混合,1.0,0.0177359316838187
GRU 混合,1.0,0.017739816031537452
GRU 混合,1.0,0.017743702081051478
GRU 混合,1.0,0.017747589833479405
GRU 混合,1.0,0.01775147928994083
GRU 混合,1.0,0.017755370451556333
GRU 混合,1.0,0.01775926331944749
GRU 混合,1.0,0.017763157894736842
GRU 混合,1.0,0.017767054178547927
GRU 混合,1.0,0.017770952172005264
GRU 混合,1.0,0.017774851876234364
GRU 混合,1.0,0.01777875329236172
GRU 混合,1.0,0.01778265642151482
GRU 混合,1.0,0.017786561264822136
GRU 混合,1.0,0.017790467823413134
GRU 混合,1.0,0.017794376098418278
GRU 混合,1.0,0.017798286090969017
GRU 混合,1.0,0.017802197802197803
GRU 混合,1.0,0.017806111233238074
GRU 混合,1.0,0.017810026385224276
GRU 混合,1.0,0.01781394325929184
GRU 混合,1.0,0.01781786185657721
GRU 混合,1.0,0.01782178217821782
GRU 混合,1.0,0.017825704225352113
GRU 混合,1.0,0.017829627999119524
GRU 混合,1.0,0.0178335535006605
GRU 混合,1.0,0.017837480731116493
GRU 混合,1.0,0.017841409691629957
GRU 混合,1.0,0.01784534038334435
GRU 混合,1.0,0.017849272807404143
GRU 混合,1.0,0.017853206964954817
GRU 混合,1.0,0.017857142857142856
GRU 混合,1.0,0.017861080485115765
GRU 混合,1.0,0.017865019850022056
GRU 混合,1.0,0.01786896095301125
GRU 混合,1.0,0.01787290379523389
GRU 混合,1.0,0.017876848377841537
GRU 混合,1.0,0.017880794701986755
GRU 混合,1.0,0.01788474276882314
GRU 混合,1.0,0.0178886925795053
GRU 混合,1.0,0.017892644135188866
GRU 混合,1.0,0.017896597437030492
GRU 混合,1.0,0.017900552486187844
GRU 混合,1.0,0.01790450928381963
GRU 混合,1.0,0.017908467831085562
GRU 混合,1.0,0.017912428129146396
GRU 混合,1.0,0.017916390179163903
GRU 混合,1.0,0.017920353982300886
GRU 混合,1.0,0.01792431953972118
GRU 混合,1.0,0.017928286852589643
GRU 混合,1.0,0.017932255922072173
GRU 混合,1.0,0.017936226749335694
GRU 混合,1.0,0.017940199335548173
GRU 混合,1.0,0.0179441736818786
GRU 混合,1.0,0.01794814978949701
GRU 混合,1.0,0.01795212765957447
GRU 混合,1.0,0.017956107293283084
GRU 混合,1.0,0.01796008869179601
GRU 混合,1.0,0.017964071856287425
GRU 混合,1.0,0.017968056787932566
GRU 混合,1.0,0.0179720434879077
GRU 混合,1.0,0.017976031957390146
GRU 混合,1.0,0.01798002219755827
GRU 混合,1.0,0.017984014209591476
GRU 混合,1.0,0.01798800799467022
GRU 混合,1.0,0.01799200355397601
GRU 混合,1.0,0.017996000888691403
GRU 混合,1.0,0.018
GRU 混合,1.0,0.018004000889086463
GRU 混合,1.0,0.018008003557136505
GRU 混合,1.0,0.01801200800533689
GRU 混合,1.0,0.018016014234875446
GRU 混合,1.0,0.018020022246941044
GRU 混合,1.0,0.018024032042723633
GRU 混合,1.0,0.0180280436234142
GRU 混合,1.0,0.018032056990204808
GRU 混合,1.0,0.018036072144288578
GRU 混合,1.0,0.01804008908685969
GRU 混合,1.0,0.01804410781911339
GRU 混合,1.0,0.01804812834224599
GRU 混合,1.0,0.01805215065745487
GRU 混合,1.0,0.018056174765938474
GRU 混合,1.0,0.018060200668896322
GRU 混合,1.0,0.01806422836752899
GRU 混合,1.0,0.018068257863038145
GRU 混合,1.0,0.018072289156626505
GRU 混合,1.0,0.01807632224949788
GRU 混合,1.0,0.018080357142857145
GRU 混合,1.0,0.01808439383791025
GRU 混合,1.0,0.018088432335864227
GRU 混合,1.0,0.018092472637927185
GRU 混合,1.0,0.018096514745308313
GRU 混合,1.0,0.018100558659217877
GRU 混合,1.0,0.018104604380867233
GRU 混合,1.0,0.018108651911468814
GRU 混合,1.0,0.018112701252236137
GRU 混合,1.0,0.018116752404383808
GRU 混合,1.0,0.018120805369127517
GRU 混合,1.0,0.018124860147684045
GRU 混合,1.0,0.01812891674127126
GRU 混合,1.0,0.018132975151108125
GRU 混合,1.0,0.018137035378414688
GRU 混合,1.0,0.018141097424412094
GRU 混合,1.0,0.018145161290322582
GRU 混合,1.0,0.01814922697736948
GRU 混合,1.0,0.01815329448677723
GRU 混合,1.0,0.01815736381977135
GRU 混合,1.0,0.018161434977578474
GRU 混合,1.0,0.01816550796142633
GRU 混合,1.0,0.01816958277254374
GRU 混合,1.0,0.018173659412160648
GRU 混合,1.0,0.018177737881508078
GRU 混合,1.0,0.01818181818181818
GRU 混合,1.0,0.018185900314324203
GRU 混合,1.0,0.018189984280260498
GRU 混合,1.0,0.018194070080862535
GRU 混合,1.0,0.018198157717366884
GRU 混合,1.0,0.018202247191011236
GRU 混合,1.0,0.01820633850303439
GRU 混合,1.0,0.01821043165467626
GRU 混合,1.0,0.018214526647177872
GRU 混合,1.0,0.018218623481781375
GRU 混合,1.0,0.018222722159730035
GRU 混合,1.0,0.018226822682268228
GRU 混合,1.0,0.01823092505064146
GRU 混合,1.0,0.018235029266096353
GRU 混合,1.0,0.018239135329880658
GRU 混合,1.0,0.018243243243243244
GRU 混合,1.0,0.018247353007434106
GRU 混合,1.0,0.01825146462370437
GRU 混合,1.0,0.018255578093306288
GRU 混合,1.0,0.01825969341749324
GRU 混合,1.0,0.01826381059751973
GRU 混合,1.0,0.018267929634641408
GRU 混合,1.0,0.018272050530115047
GRU 混合,1.0,0.018276173285198555
GRU 混合,1.0,0.01828029790115098
GRU 混合,1.0,0.018284424379232507
GRU 混合,1.0,0.018288552720704447
GRU 混合,1.0,0.018292682926829267
GRU 混合,1.0,0.018296814998870568
GRU 混合,1.0,0.018300948938093087
GRU 混合,1.0,0.01830508474576271
GRU 混合,1.0,0.018309222423146473
GRU 混合,1.0,0.018313361971512548
GRU 混合,1.0,0.018317503392130258
GRU 混合,1.0,0.018321646686270076
GRU 混合,1.0,0.01832579185520362
GRU 混合,1.0,0.018329938900203666
GRU 混合,1.0,0.01833408782254414
GRU 混合,1.0,0.018338238623500112
GRU 混合,1.0,0.018342391304347828
GRU 混合,1.0,0.018346545866364666
GRU 混合,1.0,0.01835070231082918
GRU 混合,1.0,0.018354860639021073
GRU 混合,1.0,0.018359020852221214
GRU 混合,1.0,0.01836318295171163
GRU 混合,1.0,0.018367346938775512
GRU 混合,1.0,0.01837151281469721
GRU 混合,1.0,0.01837568058076225
GRU 混合,1.0,0.018379850238257316
GRU 混合,1.0,0.01838402178847027
GRU 混合,1.0,0.018388195232690124
GRU 混合,1.0,0.018392370572207085
GRU 混合,1.0,0.018396547808312513
GRU 混合,1.0,0.018400726942298953
GRU 混合,1.0,0.018404907975460124
GRU 混合,1.0,0.01840909090909091
GRU 混合,1.0,0.018413275744487385
GRU 混合,1.0,0.018417462482946793
GRU 混合,1.0,0.018421651125767567
GRU 混合,1.0,0.018425841674249318
GRU 混合,1.0,0.018430034129692834
GRU 混合,1.0,0.018434228493400092
GRU 混合,1.0,0.018438424766674254
GRU 混合,1.0,0.018442622950819672
GRU 混合,1.0,0.018446823047141882
GRU 混合,1.0,0.01845102505694761
GRU 混合,1.0,0.01845522898154477
GRU 混合,1.0,0.01845943482224248
GRU 混合,1.0,0.018463642580351037
GRU 混合,1.0,0.018467852257181942
GRU 混合,1.0,0.018472063854047892
GRU 混合,1.0,0.018476277372262775
GRU 混合,1.0,0.018480492813141684
GRU 混合,1.0,0.018484710178000914
GRU 混合,1.0,0.018488929468157955
GRU 混合,1.0,0.018493150684931507
GRU 混合,1.0,0.01849737382964147
GRU 混合,1.0,0.018501598903608953
GRU 混合,1.0,0.018505825908156272
GRU 混合,1.0,0.01851005484460695
GRU 混合,1.0,0.018514285714285716
GRU 混合,1.0,0.018518518518518517
GRU 混合,1.0,0.018522753258632518
GRU 混合,1.0,0.018526989935956084
GRU 混合,1.0,0.018531228551818806
GRU 混合,1.0,0.018535469107551487
GRU 混合,1.0,0.018539711604486152
GRU 混合,1.0,0.018543956043956044
GRU 混合,1.0,0.018548202427295626
GRU 混合,1.0,0.018552450755840586
GRU 混合,1.0,0.018556701030927835
GRU 混合,1.0,0.01856095325389551
GRU 混合,1.0,0.01856520742608297
GRU 混合,1.0,0.018569463548830812
GRU 混合,1.0,0.01857372162348085
GRU 混合,1.0,0.018577981651376148
GRU 混合,1.0,0.018582243633860976
GRU 混合,1.0,0.018586507572280864
GRU 混合,1.0,0.018590773467982557
GRU 混合,1.0,0.01859504132231405
GRU 混合,1.0,0.01859931113662457
GRU 混合,1.0,0.018603582912264584
GRU 混合,1.0,0.018607856650585803
GRU 混合,1.0,0.018612132352941176
GRU 混合,1.0,0.0186164100206849
GRU 混合,1.0,0.018620689655172412
GRU 混合,1.0,0.018624971257760404
GRU 混合,1.0,0.018629254829806808
GRU 混合,1.0,0.018633540372670808
GRU 混合,1.0,0.01863782788771284
GRU 混合,1.0,0.018642117376294592
GRU 混合,1.0,0.018646408839779006
GRU 混合,1.0,0.01865070227953028
GRU 混合,1.0,0.018654997696913863
GRU 混合,1.0,0.018659295093296474
GRU 混合,1.0,0.018663594470046084
GRU 混合,1.0,0.01866789582853192
GRU 混合,1.0,0.01867219917012448
GRU 混合,1.0,0.018676504496195526
GRU 混合,1.0,0.01868081180811808
GRU 混合,1.0,0.018685121107266434
GRU 混合,1.0,0.01868943239501615
GRU 混合,1.0,0.018693745672744056
GRU 混合,1.0,0.018698060941828253
GRU 混合,1.0,0.018702378203648118
GRU 混合,1.0,0.018706697459584296
GRU 混合,1.0,0.018711018711018712
GRU 混合,1.0,0.018715341959334567
GRU 混合,1.0,0.01871966720591634
GRU 混合,1.0,0.01872399445214979
GRU 混合,1.0,0.018728323699421966
GRU 混合,1.0,0.018732654949121186
GRU 混合,1.0,0.018736988202637056
GRU 混合,1.0,0.018741323461360482
GRU 混合,1.0,0.018745660726683638
GRU 混合,1.0,0.01875
GRU 混合,1.0,0.01875434128270433
GRU 混合,1.0,0.01875868457619268
GRU 混合,1.0,0.018763029881862403
GRU 混合,1.0,0.018767377201112143
GRU 混合,1.0,0.018771726535341832
GRU 混合,1.0,0.018776077885952713
GRU 混合,1.0,0.01878043125434732
GRU 混合,1.0,0.0187847866419295
GRU 混合,1.0,0.018789144050104383
GRU 混合,1.0,0.01879350348027842
GRU 混合,1.0,0.018797864933859366
GRU 混合,1.0,0.018802228412256268
GRU 混合,1.0,0.0188065939168795
GRU 混合,1.0,0.018810961449140733
GRU 混合,1.0,0.018815331010452963
GRU 混合,1.0,0.018819702602230485
GRU 混合,1.0,0.018824076225888914
GRU 混合,1.0,0.01882845188284519
GRU 混合,1.0,0.018832829574517554
GRU 混合,1.0,0.018837209302325582
GRU 混合,1.0,0.01884159106769016
GRU 混合,1.0,0.018845974872033502
GRU 混合,1.0,0.01885036071677915
GRU 混合,1.0,0.018854748603351956
GRU 混合,1.0,0.018859138533178114
GRU 混合,1.0,0.01886353050768514
GRU 混合,1.0,0.018867924528301886
GRU 混合,1.0,0.018872320596458526
GRU 混合,1.0,0.018876718713586576
GRU 混合,1.0,0.01888111888111888
GRU 混合,1.0,0.018885521100489626
GRU 混合,1.0,0.018889925373134327
GRU 混合,1.0,0.018894331700489854
GRU 混合,1.0,0.0188987400839944
GRU 混合,1.0,0.018903150525087516
GRU 混合,1.0,0.018907563025210083
GRU 混合,1.0,0.018911977585804342
GRU 混合,1.0,0.018916394208313873
GRU 混合,1.0,0.0189208128941836
GRU 混合,1.0,0.018925233644859814
GRU 混合,1.0,0.018929656461790137
GRU 混合,1.0,0.018934081346423562
GRU 混合,1.0,0.01893850830021043
GRU 混合,1.0,0.01894293732460243
GRU 混合,1.0,0.018947368421052633
GRU 混合,1.0,0.018951801591015442
GRU 混合,1.0,0.018956236835946643
GRU 混合,1.0,0.018960674157303372
GRU 混合,1.0,0.018965113556544136
GRU 混合,1.0,0.018969555035128805
GRU 混合,1.0,0.018973998594518624
GRU 混合,1.0,0.018978444236176194
GRU 混合,1.0,0.018982891961565503
GRU 混合,1.0,0.0189873417721519
GRU 混合,1.0,0.01899179366940211
GRU 混合,1.0,0.01899624765478424
GRU 混合,1.0,0.019000703729767768
GRU 混合,1.0,0.019005161895823557
GRU 混合,1.0,0.019009622154423846
GRU 混合,1.0,0.019014084507042252
GRU 混合,1.0,0.019018548955153793
GRU 混合,1.0,0.01902301550023485
GRU 混合,1.0,0.019027484143763214
GRU 混合,1.0,0.019031954887218046
GRU 混合,1.0,0.019036427732079905
GRU 混合,1.0,0.01904090267983075
GRU 混合,1.0,0.019045379731953915
GRU 混合,1.0,0.01904985888993415
GRU 混合,1.0,0.019054340155257588
GRU 混合,1.0,0.019058823529411763
GRU 混合,1.0,0.01906330901388562
GRU 混合,1.0,0.019067796610169493
GRU 混合,1.0,0.019072286319755122
GRU 混合,1.0,0.019076778144135657
GRU 混合,1.0,0.019081272084805655
GRU 混合,1.0,0.019085768143261076
GRU 混合,1.0,0.019090266320999295
GRU 混合,1.0,0.019094766619519095
GRU 混合,1.0,0.01909926904032068
GRU 混合,1.0,0.01910377358490566
GRU 混合,1.0,0.01910828025477707
GRU 混合,1.0,0.019112789051439358
GRU 混合,1.0,0.019117299976398393
GRU 混合,1.0,0.019121813031161474
GRU 混合,1.0,0.01912632821723731
GRU 混合,1.0,0.019130845536136042
GRU 混合,1.0,0.01913536498936924
GRU 混合,1.0,0.019139886578449904
GRU 混合,1.0,0.01914441030489246
GRU 混合,1.0,0.019148936170212766
GRU 混合,1.0,0.019153464175928114
GRU 混合,1.0,0.019157994323557238
GRU 混合,1.0,0.0191625266146203
GRU 混合,1.0,0.019167061050638902
GRU 混合,1.0,0.019171597633136094
GRU 混合,1.0,0.019176136363636364
GRU 混合,1.0,0.01918067724366564
GRU 混合,1.0,0.019185220274751304
GRU 混合,1.0,0.019189765458422176
GRU 混合,1.0,0.01919431279620853
GRU 混合,1.0,0.019198862289642096
GRU 混合,1.0,0.019203413940256046
GRU 混合,1.0,0.01920796774958501
GRU 混合,1.0,0.019212523719165084
GRU 混合,1.0,0.019217081850533807
GRU 混合,1.0,0.019221642145230186
GRU 混合,1.0,0.019226204604794683
GRU 混合,1.0,0.019230769230769232
GRU 混合,1.0,0.019235336024697222
GRU 混合,1.0,0.019239904988123516
GRU 混合,1.0,0.01924447612259444
GRU 混合,1.0,0.019249049429657796
GRU 混合,1.0,0.019253624910862847
GRU 混合,1.0,0.01925820256776034
GRU 混合,1.0,0.019262782401902497
GRU 混合,1.0,0.019267364414843006
GRU 混合,1.0,0.019271948608137045
GRU 混合,1.0,0.019276534983341267
GRU 混合,1.0,0.019281123542013806
GRU 混合,1.0,0.019285714285714285
GRU 混合,1.0,0.01929030721600381
GRU 混合,1.0,0.019294902334444974
GRU 混合,1.0,0.01929949964260186
GRU 混合,1.0,0.019304099142040038
GRU 混合,1.0,0.019308700834326578
GRU 混合,1.0,0.019313304721030045
GRU 混合,1.0,0.019317910803720487
GRU 混合,1.0,0.019322519083969467
GRU 混合,1.0,0.019327129563350035
GRU 混合,1.0,0.019331742243436756
GRU 混合,1.0,0.01933635712580568
GRU 混合,1.0,0.019340974212034383
GRU 混合,1.0,0.019345593503701936
GRU 混合,1.0,0.019350215002388916
GRU 混合,1.0,0.01935483870967742
GRU 混合,1.0,0.019359464627151053
GRU 混合,1.0,0.019364092756394932
GRU 混合,1.0,0.019368723098995694
GRU 混合,1.0,0.019373355656541497
GRU 混合,1.0,0.019377990430622008
GRU 混合,1.0,0.019382627422828428
GRU 混合,1.0,0.019387266634753472
GRU 混合,1.0,0.019391908067991383
GRU 混合,1.0,0.01939655172413793
GRU 混合,1.0,0.019401197604790418
GRU 混合,1.0,0.019405845711547676
GRU 混合,1.0,0.019410496046010063
GRU 混合,1.0,0.019415148609779484
GRU 混合,1.0,0.01941980340445936
GRU 混合,1.0,0.019424460431654675
GRU 混合,1.0,0.019429119692971935
GRU 混合,1.0,0.019433781190019195
GRU 混合,1.0,0.019438444924406047
GRU 混合,1.0,0.01944311089774364
GRU 混合,1.0,0.019447779111644657
GRU 混合,1.0,0.019452449567723344
GRU 混合,1.0,0.019457122267595484
GRU 混合,1.0,0.019461797212878423
GRU 混合,1.0,0.01946647440519106
GRU 混合,1.0,0.019471153846153846
GRU 混合,1.0,0.019475835537388797
GRU 混合,1.0,0.01948051948051948
GRU 混合,1.0,0.019485205677171036
GRU 混合,1.0,0.019489894128970165
GRU 混合,1.0,0.019494584837545126
GRU 混合,1.0,0.019499277804525757
GRU 混合,1.0,0.019503973031543463
GRU 混合,1.0,0.019508670520231215
GRU 混合,1.0,0.019513370272223562
GRU 混合,1.0,0.019518072289156627
GRU 混合,1.0,0.019522776572668113
GRU 混合,1.0,0.0195274831243973
GRU 混合,1.0,0.019532191945985048
GRU 混合,1.0,0.019536903039073805
GRU 混合,1.0,0.0195416164053076
GRU 混合,1.0,0.019546332046332045
GRU 混合,1.0,0.01955104996379435
GRU 混合,1.0,0.019555770159343313
GRU 混合,1.0,0.019560492634629317
GRU 混合,1.0,0.01956521739130435
GRU 混合,1.0,0.019569944431021984
GRU 混合,1.0,0.019574673755437408
GRU 混合,1.0,0.019579405366207395
GRU 混合,1.0,0.01958413926499033
GRU 混合,1.0,0.019588875453446192
GRU 混合,1.0,0.019593613933236574
GRU 混合,1.0,0.019598354706024678
GRU 混合,1.0,0.019603097773475315
GRU 混合,1.0,0.0196078431372549
GRU 混合,1.0,0.019612590799031476
GRU 混合,1.0,0.01961734076047469
GRU 混合,1.0,0.019622093023255814
GRU 混合,1.0,0.019626847589047734
GRU 混合,1.0,0.019631604459524964
GRU 混合,1.0,0.019636363636363636
GRU 混合,1.0,0.019641125121241512
GRU 混合,1.0,0.019645888915837982
GRU 混合,1.0,0.019650655021834062
GRU 混合,1.0,0.0196554234409124
GRU 混合,1.0,0.01966019417475728
GRU 混合,1.0,0.019664967225054626
GRU 混合,1.0,0.019669742593491985
GRU 混合,1.0,0.019674520281758562
GRU 混合,1.0,0.01967930029154519
GRU 混合,1.0,0.01968408262454435
GRU 混合,1.0,0.01968886728245017
GRU 混合,1.0,0.019693654266958426
GRU 混合,1.0,0.019698443579766536
GRU 混合,1.0,0.019703235222573584
GRU 混合,1.0,0.01970802919708029
GRU 混合,1.0,0.019712825504989047
GRU 混合,1.0,0.019717624148003893
GRU 混合,1.0,0.019722425127830533
GRU 混合,1.0,0.019727228446176328
GRU 混合,1.0,0.019732034104750305
GRU 混合,1.0,0.019736842105263157
GRU 混合,1.0,0.019741652449427247
GRU 混合,1.0,0.019746465138956608
GRU 混合,1.0,0.019751280175566936
GRU 混合,1.0,0.01975609756097561
GRU 混合,1.0,0.019760917296901683
GRU 混合,1.0,0.019765739385065886
GRU 混合,1.0,0.019770563827190626
GRU 混合,1.0,0.019775390625
GRU 混合,1.0,0.01978021978021978
GRU 混合,1.0,0.01978505129457743
GRU 混合,1.0,0.0197898851698021
GRU 混合,1.0,0.019794721407624633
GRU 混合,1.0,0.01979956000977756
GRU 混合,1.0,0.01980440097799511
GRU 混合,1.0,0.019809244314013204
GRU 混合,1.0,0.01981409001956947
GRU 混合,1.0,0.01981893809640323
GRU 混合,1.0,0.019823788546255508
GRU 混合,1.0,0.019828641370869034
GRU 混合,1.0,0.019833496571988248
GRU 混合,1.0,0.019838354151359296
GRU 混合,1.0,0.019843214110730034
GRU 混合,1.0,0.019848076451850036
GRU 混合,1.0,0.019852941176470587
GRU 混合,1.0,0.019857808286344692
GRU 混合,1.0,0.019862677783227072
GRU 混合,1.0,0.019867549668874173
GRU 混合,1.0,0.01987242394504416
GRU 混合,1.0,0.01987730061349693
GRU 混合,1.0,0.019882179675994108
GRU 混合,1.0,0.01988706113429904
GRU 混合,1.0,0.019891944990176817
GRU 混合,1.0,0.01989683124539425
GRU 混合,1.0,0.019901719901719902
GRU 混合,1.0,0.01990661096092406
GRU 混合,1.0,0.01991150442477876
GRU 混合,1.0,0.01991640029505778
GRU 混合,1.0,0.019921298573536646
GRU 混合,1.0,0.01992619926199262
GRU 混合,1.0,0.019931102362204724
GRU 混合,1.0,0.01993600787595373
GRU 混合,1.0,0.019940915805022157
GRU 混合,1.0,0.019945826151194286
GRU 混合,1.0,0.019950738916256157
GRU 混合,1.0,0.019955654101995565
GRU 混合,1.0,0.01996057171020207
GRU 混合,1.0,0.019965491742666996
GRU 混合,1.0,0.019970414201183433
GRU 混合,1.0,0.01997533908754624
GRU 混合,1.0,0.019980266403552046
GRU 混合,1.0,0.01998519615099926
GRU 混合,1.0,0.019990128331688055
GRU 混合,1.0,0.01999506294742039
GRU 混合,1.0,0.02
GRU 混合,1.0,0.0200049394912324
GRU 混合,1.0,0.0200098814229249
GRU 混合,1.0,0.02001482579688658
GRU 混合,1.0,0.020019772614928325
GRU 混合,1.0,0.020024721878862794
GRU 混合,1.0,0.020029673590504452
GRU 混合,1.0,0.020034627751669552
GRU 混合,1.0,0.02003958436417615
GRU 混合,1.0,0.0200445434298441
GRU 混合,1.0,0.02004950495049505
GRU 混合,1.0,0.020054468927952464
GRU 混合,1.0,0.020059435364041606
GRU 混合,1.0,0.020064404260589547
GRU 混合,1.0,0.020069375619425175
GRU 混合,1.0,0.020074349442379184
GRU 混合,1.0,0.020079325731284084
GRU 混合,1.0,0.020084304487974214
GRU 混合,1.0,0.020089285714285716
GRU 混合,1.0,0.02009426941205656
GRU 混合,1.0,0.02009925558312655
GRU 混合,1.0,0.020104244229337303
GRU 混合,1.0,0.020109235352532274
GRU 混合,1.0,0.02011422895455674
GRU 混合,1.0,0.020119225037257823
GRU 混合,1.0,0.020124223602484472
GRU 混合,1.0,0.020129224652087475
GRU 混合,1.0,0.020134228187919462
GRU 混合,1.0,0.02013923421183491
GRU 混合,1.0,0.020144242725690126
GRU 混合,1.0,0.020149253731343283
GRU 混合,1.0,0.02015426723065439
GRU 混合,1.0,0.020159283225485315
GRU 混合,1.0,0.020164301717699777
GRU 混合,1.0,0.020169322709163346
GRU 混合,1.0,0.02017434620174346
GRU 混合,1.0,0.020179372197309416
GRU 混合,1.0,0.02018440069773237
GRU 混合,1.0,0.020189431704885345
GRU 混合,1.0,0.02019446522064323
GRU 混合,1.0,0.020199501246882794
GRU 混合,1.0,0.020204539785482666
GRU 混合,1.0,0.020209580838323353
GRU 混合,1.0,0.020214624407287246
GRU 混合,1.0,0.020219670494258612
GRU 混合,1.0,0.020224719101123594
GRU 混合,1.0,0.020229770229770228
GRU 混合,1.0,0.020234823882088433
GRU 混合,1.0,0.020239880059970013
GRU 混合,1.0,0.02024493876530867
GRU 混合,1.0,0.02025
GRU 混合,1.0,0.020255063765941484
GRU 混合,1.0,0.020260130065032515
GRU 混合,1.0,0.020265198899174382
GRU 混合,1.0,0.02027027027027027
GRU 混合,1.0,0.020275344180225283
GRU 混合,1.0,0.02028042063094642
GRU 混合,1.0,0.0202854996243426
GRU 混合,1.0,0.02029058116232465
GRU 混合,1.0,0.020295665246805313
GRU 混合,1.0,0.02030075187969925
GRU 混合,1.0,0.02030584106292304
GRU 混合,1.0,0.020310932798395187
GRU 混合,1.0,0.020316027088036117
GRU 混合,1.0,0.020321123933768188
GRU 混合,1.0,0.020326223337515683
GRU 混合,1.0,0.02033132530120482
GRU 混合,1.0,0.020336429826763747
GRU 混合,1.0,0.020341536916122553
GRU 混合,1.0,0.020346646571213264
GRU 混合,1.0,0.02035175879396985
GRU 混合,1.0,0.020356873586328223
GRU 混合,1.0,0.020361990950226245
GRU 混合,1.0,0.02036711088760372
GRU 混合,1.0,0.020372233400402416
GRU 混合,1.0,0.020377358490566037
GRU 混合,1.0,0.02038248616004026
GRU 混合,1.0,0.020387616410772715
GRU 混合,1.0,0.02039274924471299
GRU 混合,1.0,0.020397884663812642
GRU 混合,1.0,0.020403022670025188
GRU 混合,1.0,0.02040816326530612
