station,date,idx30_obs,pred_stack,pred_meta,pred_gru,pred_ridge
巴塘,2023-02-20,-0.8785060319464757,-0.8908128034146723,-0.8746081298250312,-0.8847351010662658,-0.8539625332415464
巴塘,2023-02-21,-0.8835458331193353,-0.8923275989593551,-0.881880976712669,-0.8863950899924407,-0.8605582067456761
巴塘,2023-02-22,-0.8785380267267799,-0.884303616728545,-0.8799686504746698,-0.8777129887834614,-0.863112862330006
巴塘,2023-02-23,-0.8346632105306038,-0.8367648936316281,-0.8480230792110037,-0.8294676499820144,-0.8455774670615883
巴塘,2023-02-24,-0.719152912266477,-0.7116317645142518,-0.7486558987161553,-0.7077724460796306,-0.7586540004434001
巴塘,2023-02-25,-0.6906769048409986,-0.705396225206979,-0.7004154273951999,-0.7017253138830919,-0.7063771412450637
巴塘,2023-02-26,-0.6789203961064205,-0.6956968799347829,-0.6837122525718018,-0.6901079438591504,-0.6867141227661728
巴塘,2023-02-27,-0.6813286711188946,-0.6992358350497343,-0.6836485004492661,-0.6937637778654173,-0.6894459071527808
巴塘,2023-02-28,-0.6587288998370868,-0.6835431373044794,-0.6791218623111563,-0.6786481139964844,-0.692569583078477
巴塘,2023-03-01,-0.6427727051905878,-0.6694095173044767,-0.661097760129483,-0.665601663572126,-0.6817330281568028
巴塘,2023-03-02,-0.5802040927285221,-0.603093657178132,-0.6111534925579287,-0.6027427830661127,-0.6432181390150833
巴塘,2023-03-03,-0.5644684186920979,-0.5916497356663408,-0.5765902852611335,-0.5907665253951964,-0.6051812127138272
巴塘,2023-03-04,-0.6785561067432904,-0.6175824251754636,-0.5792241858022467,-0.6152747051868028,-0.5981431920801479
巴塘,2023-03-05,-0.6777281601835805,-0.699778024888879,-0.6797070878009885,-0.6955082947454942,-0.7153068903639304
巴塘,2023-03-06,-0.6828650141686803,-0.6889841494607831,-0.6732354163303571,-0.6854600935848973,-0.698976968190909
巴塘,2023-03-07,-0.5425843451211032,-0.5280873261507433,-0.5680633498327021,-0.5289917277698815,-0.6043064314942657
巴塘,2023-03-08,-0.5368474257666238,-0.5430247927460707,-0.5267443170517014,-0.5432129624187321,-0.5488556188583262
巴塘,2023-03-09,-0.5663770646399693,-0.5687246148653353,-0.5464297140689498,-0.5683187144799542,-0.5468466553247142
巴塘,2023-03-10,-0.5585206543290087,-0.5399322212079058,-0.5410385639079254,-0.5405547244751612,-0.54386882573521
巴塘,2023-03-11,-0.5619252788542968,-0.564325777769888,-0.5560092718334391,-0.5640316513572581,-0.55962693766951
巴塘,2023-03-12,-0.48307859475834847,-0.4862206127751654,-0.5053557767385544,-0.48803523324622433,-0.5135608054998431
巴塘,2023-03-13,-0.4961931008703113,-0.520665664951004,-0.5030786862612795,-0.5204391490295921,-0.493374829665701
巴塘,2023-03-14,-0.5271270672249886,-0.5527536396988071,-0.5326046448444972,-0.5529073808509184,-0.5226644186474874
巴塘,2023-03-15,-0.5840166358628098,-0.5532808115798498,-0.5450902665409993,-0.5535282220516644,-0.5429793827146556
巴塘,2023-03-16,-0.5766484575889594,-0.589225908460101,-0.5949884117669202,-0.5876626161890572,-0.5981557169384859
巴塘,2023-03-17,-0.6060070816904004,-0.6022041547980594,-0.598704614403186,-0.5987440884827822,-0.5945043348960832
巴塘,2023-03-18,-0.6308184699009198,-0.615559215357486,-0.6151396029234031,-0.6118861077314259,-0.6164381517433208
巴塘,2023-03-19,-0.628172756815687,-0.6268239898433807,-0.6334077320843543,-0.6219098527705287,-0.6414387187383108
巴塘,2023-03-20,-0.5881085248896982,-0.5850395190802546,-0.6044847474869075,-0.5800343838660178,-0.6138751858264444
巴塘,2023-03-21,-0.5627197466457476,-0.5785007119945507,-0.5814872674332288,-0.572834727264308,-0.5902502163059824
巴塘,2023-03-22,-0.5621327403703698,-0.5736478339444704,-0.5684941218562047,-0.5671881530965133,-0.5733488400513489
巴塘,2023-03-23,-0.5748731331189421,-0.5834770578424655,-0.5788635767292443,-0.5766015042100714,-0.589206497897653
巴塘,2023-03-24,-0.604660154863158,-0.6163075014437853,-0.601141322624873,-0.6089317251516067,-0.6117405581928248
巴塘,2023-03-25,-0.6745396636640211,-0.67365437580974,-0.6471900030961921,-0.6648295743190327,-0.653761339197864
巴塘,2023-03-26,-0.7820302535826473,-0.7261879055647287,-0.707878640257672,-0.7164990669272522,-0.7044632716595916
巴塘,2023-03-27,-0.7829253357574297,-0.767351000891445,-0.7870623973776605,-0.7577181976391396,-0.8050885177829523
巴塘,2023-03-28,-0.7864333052038861,-0.7804776460248777,-0.7967397202686082,-0.7720227136920104,-0.808432002004505
巴塘,2023-03-29,-0.7986791144469019,-0.8126106746469868,-0.8147256542800856,-0.8072636879674955,-0.8179841950311089
巴塘,2023-03-30,-0.6915493116798326,-0.6839417958286413,-0.7269420088838106,-0.6857403892297891,-0.7473172822214595
巴塘,2023-03-31,-0.7170823335529841,-0.7387642879645429,-0.7173103334623507,-0.7397234784189701,-0.7261129938527733
巴塘,2023-04-01,-0.7790490405006063,-0.7675700968730832,-0.7460652119042843,-0.7625995088984328,-0.7403756614453203
巴塘,2023-04-02,-0.7715035553459233,-0.7849171443902849,-0.7891992213134531,-0.776945161097409,-0.7788446656794792
巴塘,2023-04-03,-0.772495749692464,-0.7978574006366019,-0.792747733310833,-0.7956405007107714,-0.7808584966935828
巴塘,2023-04-04,-0.7961071852427788,-0.8407026259897779,-0.8149178010404656,-0.8322120185864785,-0.7980697889926847
巴塘,2023-04-05,-0.7956952895460605,-0.812335365201623,-0.8115965172787158,-0.8094710903704156,-0.8025149858718381
巴塘,2023-04-06,-0.9658867449332791,-0.8486165556738643,-0.8372418473602823,-0.8447279729967756,-0.8209467692244383
巴塘,2023-04-07,-0.9949474436129259,-0.994544392484418,-1.0002030166344051,-0.986737666090182,-0.9861857412900543
巴塘,2023-04-08,-0.9880131834170421,-1.003850421589089,-1.0089775406132058,-0.9953307280218768,-1.0017477887357737
巴塘,2023-04-09,-0.9227678722012487,-0.8822977398898788,-0.9236820681408882,-0.8844067242116405,-0.9294518726684446
巴塘,2023-04-10,-0.8312032629343629,-0.81712276970314,-0.8513356371235796,-0.8162862160132927,-0.8716487016861658
巴塘,2023-04-11,-0.9053494745431829,-0.8279056636203708,-0.8254512662622633,-0.8249997184073943,-0.832128618463422
巴塘,2023-04-12,-0.9319157081899444,-0.9500667210215072,-0.934588607934508,-0.9396203362128938,-0.9306064746567525
巴塘,2023-04-13,-0.9041473849403234,-0.9154052737221081,-0.9288507981872558,-0.905649893064741,-0.9230538070003685
巴塘,2023-04-14,-0.9347925672390078,-0.9280961012729921,-0.9323651784616767,-0.9210571902465398,-0.9170717328357656
巴塘,2023-04-15,-0.993465770679393,-0.9911358502309294,-0.9903891668516213,-0.9799602931008738,-0.9583999069825674
巴塘,2023-04-16,-1.0145167334125953,-1.0082589342860013,-1.0250322720598997,-0.9989017372766507,-1.0069768874121403
巴塘,2023-04-17,-0.9440850623735318,-0.9228788745002634,-0.9697268308840067,-0.9161457243520065,-0.9581303554104681
巴塘,2023-04-18,-0.9219404005176844,-0.9114663541735947,-0.9377556163084828,-0.9007370619012891,-0.9287296454106306
巴塘,2023-04-19,-0.9910037753029574,-0.9640864894656219,-0.9608263460076075,-0.9492168707995854,-0.9437833973020917
巴塘,2023-04-20,-1.0183553947348865,-0.9912513638533265,-1.0059587529561507,-0.9762011141734386,-1.003687064195031
巴塘,2023-04-21,-1.0409827681926525,-1.0153249726122662,-1.0318783240117535,-0.9980855439015424,-1.032512758542165
巴塘,2023-04-22,-1.0652476333191991,-1.0512872243932745,-1.0663058948094852,-1.0308321718631783,-1.0625850027712824
巴塘,2023-04-23,-1.0864621315250143,-1.0717319483672054,-1.0908723062884358,-1.0559577500034758,-1.0928189423279486
巴塘,2023-04-24,-0.9242347052552343,-0.8893067337191634,-0.9796572034009972,-0.8814735329798149,-1.0042514544939787
巴塘,2023-04-25,-0.9059582064022182,-0.8763947326035046,-0.8991791119868825,-0.873380159472241,-0.9227912004918972
巴塘,2023-04-26,-0.9474145971083099,-0.9179788649927406,-0.9112088525836877,-0.9072045782056474,-0.9256949494027006
巴塘,2023-04-27,-0.9831008864892542,-0.9645078233257325,-0.9610506656268466,-0.9491309775767649,-0.9667142759763617
巴塘,2023-04-28,-0.9130744035213534,-0.912247822230562,-0.9392036917547203,-0.8993440720879317,-0.9420540170991532
巴塘,2023-04-29,-0.8329427936149119,-0.720488442066227,-0.7801323517075682,-0.7167147794163535,-0.7837045481527058
巴塘,2023-04-30,-0.80944241972313,-0.824811548734733,-0.8203047960352168,-0.8164639977702708,-0.832235643674718
巴塘,2023-05-01,-0.8070870934008811,-0.8296816410450882,-0.8249071769185365,-0.8201346122965669,-0.8086768006575193
巴塘,2023-05-02,-0.8288409915484858,-0.8220556050242218,-0.8237891997529518,-0.8120826123731713,-0.7932031395343844
巴塘,2023-05-03,-0.8595939113726845,-0.8681102808068781,-0.8639684704251922,-0.858653419166487,-0.8379488785814397
巴塘,2023-05-04,-0.873580438486613,-0.9088668227935133,-0.8966525334546562,-0.8981049421457217,-0.8780452240067691
巴塘,2023-05-05,-0.8621637036341527,-0.850824136155339,-0.862288002465242,-0.8422951825032892,-0.8531703804713049
巴塘,2023-05-06,-0.8355399506142656,-0.8356990934825321,-0.847132270921531,-0.8295030282548554,-0.8448146378933326
巴塘,2023-05-07,-0.8486995996398117,-0.8522248427060612,-0.8429569817715861,-0.8435267737866889,-0.8399418150451405
巴塘,2023-05-08,-0.885338134411555,-0.8923375119988928,-0.8724312975739787,-0.878790245319568,-0.8621018510161991
巴塘,2023-05-09,-1.0496113864757428,-0.9945946106368064,-0.9580628636382864,-0.978524386355865,-0.9139290025047303
巴塘,2023-05-10,-1.2046092983061634,-1.1362879174982616,-1.1219943829562562,-1.1166437159866374,-1.0837768256411489
巴塘,2023-05-11,-1.242375960721102,-1.2233855449428186,-1.2450890468594802,-1.2020101824427096,-1.2301619088203177
巴塘,2023-05-12,-1.1179501002629562,-1.129774160129234,-1.1931944629582854,-1.1134677443254157,-1.1926390953061026
巴塘,2023-05-13,-1.1540183681434508,-1.1448910111885306,-1.1440654390095484,-1.1296200628200135,-1.1484098434268157
巴塘,2023-05-14,-1.0420456597253571,-1.0685551456727291,-1.1051646536400777,-1.0551425063806585,-1.10573806658579
巴塘,2023-05-15,-0.7639862066028622,-0.846450408136086,-0.9099945942795993,-0.8447182380357925,-0.8962103644036612
巴塘,2023-05-16,-0.7513061231247706,-0.8184455372064792,-0.7934589196982638,-0.817721707241674,-0.7683200450258918
巴塘,2023-05-17,-0.8524448884399904,-0.8109750824827879,-0.8000423651416464,-0.8086797092739106,-0.7627100956808202
巴塘,2023-05-18,-0.8316596782697234,-0.8133372945091468,-0.8352909374354598,-0.8079031086974349,-0.8174834381356606
巴塘,2023-05-19,-0.7621348425900438,-0.7746837415329362,-0.7946873649271995,-0.7712681948563012,-0.8090016159410534
巴塘,2023-05-20,-0.7458857087212787,-0.7521788861207137,-0.7517522099039662,-0.743218151333352,-0.7584238042318605
巴塘,2023-05-21,-0.7500069213501528,-0.7819869211343689,-0.7723859939433313,-0.7710165104991769,-0.7578148942942706
巴塘,2023-05-22,-0.7073354413067181,-0.7501267682173778,-0.7481962186072943,-0.7399700578575301,-0.734800852935017
巴塘,2023-05-23,-0.736030960230462,-0.8115550843350194,-0.7646576221131058,-0.7986414805123696,-0.7473739705613307
巴塘,2023-05-24,-0.950616093362353,-0.9062744145556149,-0.8256882888183947,-0.8920501525713365,-0.7814361835246049
巴塘,2023-05-25,-1.0394631645269963,-1.025350913953542,-0.9987159419847169,-1.0105872520274737,-0.9844295899444122
巴塘,2023-05-26,-1.0539639825065201,-1.0386286884202858,-1.046265052997317,-1.025426656698752,-1.0585377521020727
巴塘,2023-05-27,-1.0761614743335568,-1.1014876876453352,-1.0823861508490007,-1.0846866883359607,-1.0708870249852929
巴塘,2023-05-28,-1.202855224543658,-1.1929038387572286,-1.1428175832181646,-1.1723225878914614,-1.1075734628882155
巴塘,2023-05-29,-1.4896561977528402,-1.3427426961427467,-1.2908687693538816,-1.3173463198804678,-1.2506881927722415
巴塘,2023-05-30,-1.5920365267505159,-1.5525605476497868,-1.5576259327749864,-1.52448681967908,-1.5468283176972444
巴塘,2023-05-31,-1.682590540220222,-1.6511407990119944,-1.6625381826615249,-1.6190050992115668,-1.6454136739780165
巴塘,2023-06-01,-1.768236233849859,-1.7266218874658643,-1.7472423156136367,-1.6939502899352201,-1.724811540880115
巴塘,2023-06-02,-1.783226530416375,-1.7548504250600099,-1.802017142056432,-1.7223271076058035,-1.7826002874994737
巴塘,2023-06-03,-1.8252201841216018,-1.8129195860432965,-1.8467074986730163,-1.7854966758300217,-1.823945260389923
巴塘,2023-06-04,-1.9169786022153767,-1.8375269555897982,-1.878781108417417,-1.8085954825812502,-1.852833044793084
巴塘,2023-06-05,-1.9728537166873366,-1.8897949108604064,-1.9435265531305357,-1.8641264305667458,-1.9270743503500436
巴塘,2023-06-06,-2.0313506223586977,-1.9895380151839497,-2.027618570731075,-1.9606355096202783,-2.014714286352781
巴塘,2023-06-07,-2.0801018823336754,-2.0365754471497546,-2.0851267842674703,-2.00045470545518,-2.0589102969018827
巴塘,2023-06-08,-1.997643676111789,-1.9763300475105974,-2.0587965640650303,-1.9457013671579697,-2.037093774462587
巴塘,2023-06-09,-1.476918001306441,-1.5447423055090221,-1.7088000231626632,-1.5241685339425468,-1.6782120634395137
巴塘,2023-06-10,-1.013765004474241,-1.0323724326411645,-1.156256103260166,-1.0261903762597806,-1.1806412307705652
巴塘,2023-06-11,-0.6597498241904314,-0.6287026592345664,-0.7063141014367462,-0.6319828068502107,-0.6988019763312858
巴塘,2023-06-12,-0.5817217968895962,-0.6485541441837095,-0.6099925391011747,-0.6442775283362148,-0.5945912372307129
巴塘,2023-06-13,-0.5232287495869168,-0.49527445296680755,-0.48833859006393276,-0.48987914763950985,-0.4540687671857901
巴塘,2023-06-14,-0.3609210692485443,-0.23399574271810517,-0.2814281083983056,-0.23551258616616547,-0.2609804758079834
巴塘,2023-06-15,-0.24454137664113174,-0.25888458025998257,-0.2549393982823,-0.26010343892673066,-0.2886840675030184
巴塘,2023-06-16,-0.16272587076256448,-0.19112920729789917,-0.18039988534583462,-0.19457744622917714,-0.19039389126632428
巴塘,2023-06-17,-0.09453514767413801,-0.06274704237234972,-0.05046961676595817,-0.07346952313994286,-0.07666135863240053
巴塘,2023-06-18,-0.018606247305075117,0.02845794096355364,0.03359429410271873,0.016281957063778343,-0.014134217141222507
巴塘,2023-06-19,0.04802163612863364,0.07623176856217051,0.09321949807589038,0.06219255616587871,0.02981036225619842
巴塘,2023-06-20,0.32921020028270903,0.3273944223010454,0.2832398150158821,0.30621678635602634,0.2116183269543448
巴塘,2023-06-21,0.5569172891460956,0.5890227155922465,0.5484311337066605,0.5615836002305057,0.47355862871303045
巴塘,2023-06-22,0.7274477467416955,0.6640734475392411,0.6733168523522222,0.6344273452912075,0.6253434988631204
巴塘,2023-06-23,0.7880707322760576,0.7058469367915021,0.7499809760036127,0.6752921590390206,0.7225643578992658
巴塘,2023-06-24,0.7877805235916282,0.7102157379707454,0.7709945422403555,0.6754774200952907,0.7446329802123122
巴塘,2023-06-25,0.7637194396910265,0.7332501396447382,0.7807826893517633,0.696079684230497,0.751183006246954
巴塘,2023-06-26,0.7312344091260525,0.6955380879865343,0.7419680346431858,0.6590338838044543,0.7084570341658212
巴塘,2023-06-27,0.7504226701784622,0.6829661575505843,0.7191713678395428,0.647640952118788,0.692800248929071
巴塘,2023-06-28,0.7915527022535469,0.6985321820840225,0.7287860664388004,0.6637686957728552,0.7098772106385096
巴塘,2023-06-29,0.9911591139249686,0.903717972948648,0.8851814794059611,0.8615174513225303,0.8429417211383201
巴塘,2023-06-30,1.0528359089857522,0.9432391840022374,0.982673136564088,0.9014478275350012,0.9473634833260574
巴塘,2023-07-01,1.096495309490418,1.0014267672243127,1.0403863185167912,0.955259011559505,1.0061126075902072
巴塘,2023-07-02,1.0983498195577004,1.0324475765541015,1.0683333732756812,0.9874471851740123,1.0452797984773132
巴塘,2023-07-03,1.6467166101651889,1.5183522456751566,1.4014887878343778,1.4570260279288012,1.3590264313735252
巴塘,2023-07-04,1.7948909079416318,1.6671683385622662,1.6779455339657507,1.598570817275746,1.643194691231958
巴塘,2023-07-05,1.8049993590131908,1.68079728393862,1.7296202502115707,1.6172012769357271,1.7322786068741782
巴塘,2023-07-06,1.8906693900452856,1.7590892830168448,1.773927737935832,1.68897144575045,1.7627271904486184
巴塘,2023-07-07,2.0395462670790216,1.9309843565761078,1.9134204687389589,1.8554221830203907,1.8895675586686485
巴塘,2023-07-08,2.0672814083579745,1.9788976975923194,2.003959998486227,1.9023972874920962,2.0218545188396924
巴塘,2023-07-09,1.577024618082287,1.663316499426937,1.8369250448382635,1.6058579104477493,1.992754346080449
巴塘,2023-07-10,1.1257779534085761,1.2193342525892807,1.3819680541205874,1.1751426346445262,1.4922845132621523
巴塘,2023-07-11,0.9147706558760509,1.0124500671902117,1.109928131018673,0.9755818704425926,1.1949740560765212
巴塘,2023-07-12,0.9269211930923722,0.9365007508568615,0.9491644511079326,0.8934034256299339,0.8653754638477513
巴塘,2023-07-13,0.9936856924571946,1.0322253345179992,1.0300011333714314,0.9891378036115731,0.9861747545420981
巴塘,2023-07-14,1.11053549760879,1.208544829125049,1.208850530643726,1.1694080303112562,1.2388313612148314
巴塘,2023-07-15,1.2429128029665184,1.2776330161889253,1.2626374959848083,1.2268691123902078,1.1772598699393162
巴塘,2023-07-16,1.1909530423143513,1.1888967098852241,1.2268914315690471,1.1396309216065779,1.1783213368435843
巴塘,2023-07-17,1.198458103637147,1.2069485329618919,1.2274269731421545,1.156637304848889,1.2067625002318854
巴塘,2023-07-18,1.2018079986866643,1.215194994666877,1.2308865645812863,1.1672061483435276,1.1988572370374546
巴塘,2023-07-19,1.2066161196600294,1.2075777438547026,1.2177691795326915,1.1593220171375724,1.1780739263717697
巴塘,2023-07-20,1.068704726421476,1.1070748376983306,1.1792393911519061,1.0692885866423898,1.2128924389562987
巴塘,2023-07-21,0.8818917155483701,0.9068371375509618,0.996368505241296,0.8753721409465596,1.0328635680575748
巴塘,2023-07-22,0.717558925887438,0.7082901152006718,0.7745938066257876,0.677882964569928,0.7758344205559522
巴塘,2023-07-23,0.770689612395415,0.7863114348759515,0.7519406711371273,0.7487992467154923,0.6828788396993273
巴塘,2023-07-24,0.9226841106839918,0.9202466901480865,0.8580296641122585,0.8801695178471325,0.771052299051554
巴塘,2023-07-25,1.202001629434999,1.2067221357595164,1.1122774620295848,1.1584662903233498,1.0172542704353764
巴塘,2023-07-26,1.475171995201318,1.4659408778086023,1.3850098732707001,1.4101044657425026,1.2826735890355214
巴塘,2023-07-27,1.515284427056077,1.4825000464408722,1.4903770545046446,1.426767038655459,1.4339039522464423
巴塘,2023-07-28,1.7047144210076117,1.667743769731597,1.6271886345901796,1.603748391890324,1.5786126039128978
巴塘,2023-07-29,1.701988038337159,1.6828802094318964,1.7245812207124478,1.6238050233343306,1.7233625698040134
巴塘,2023-07-30,1.7735493803668907,1.7411096411142954,1.7333525392772662,1.6763727441717966,1.6652843861739617
巴塘,2023-07-31,1.8175461803729467,1.7767536071587704,1.7692088936778239,1.7100152259819514,1.7131293450252192
巴塘,2023-08-01,1.969956610805479,1.8895353858097894,1.8640227836108954,1.8195217838573363,1.8238401888056364
巴塘,2023-08-02,1.5908752118995613,1.5980789643080262,1.7914202756321165,1.5545838709497095,1.955360105282633
巴塘,2023-08-03,1.5497313490567384,1.5351116933217988,1.5641909715306388,1.4804807543510952,1.5337153200159042
巴塘,2023-08-04,1.6454921420239719,1.6175230055243153,1.587435565258541,1.55803990081775,1.5139240256182054
巴塘,2023-08-05,1.801851405044555,1.7829445674678828,1.737389698828384,1.7191275056192514,1.6768597296590249
巴塘,2023-08-06,1.9229385300426036,1.9111005800490692,1.8837620790706597,1.8440408264407715,1.8562823024389592
巴塘,2023-08-07,1.9311531750458388,1.9152794901296237,1.9226076600882145,1.8485433646144955,1.898734805219792
巴塘,2023-08-08,1.9626583580440558,1.9474104411685962,1.9299513822405705,1.876143997225231,1.8757718130461816
巴塘,2023-08-09,1.9849495191907953,1.976846944957902,1.9552539704641096,1.904394972717252,1.908014122541278
巴塘,2023-08-10,1.7768143913053966,1.7922744590988662,1.8751485381051898,1.731116703665133,1.9341864464253324
巴塘,2023-08-11,1.858067124431887,1.893297473353616,1.8420292510883587,1.8247325998021002,1.78748735139494
巴塘,2023-08-12,1.8061252903542133,1.8543690264486694,1.8622235966145657,1.7915265291696758,1.8750121299323896
巴塘,2023-08-13,1.2710810312901832,1.278847630650123,1.5190371357960293,1.2455047956877896,1.698650727505498
巴塘,2023-08-14,1.0122696142549152,1.0325746059230274,1.1227223628502434,0.9950596278652133,1.1654322485019468
巴塘,2023-08-15,0.9726987192846008,0.9709489787669232,0.9587797433023721,0.9315897004789554,0.9012839952647976
巴塘,2023-08-16,0.8188312501185846,0.8280680066655284,0.8715845881694297,0.7940516192502967,0.8758355607050665
巴塘,2023-08-17,0.7917628943074566,0.8446237918052615,0.8287604948047294,0.8108022223287283,0.8059500565928663
巴塘,2023-08-18,0.9903280806703127,1.0440230387582012,0.960508292472056,1.001004127454802,0.9007010254366568
巴塘,2023-08-19,0.9864159322645029,1.0526046443028851,1.0396225989557626,1.0055672123370802,1.0047757125215389
巴塘,2023-08-20,1.1332590334860233,1.1891640651551503,1.1222499798044898,1.1387716332212638,1.0702604206741915
巴塘,2023-08-21,1.4670463894753671,1.4817625637868834,1.3579832472008595,1.4207762386416822,1.2628441858271449
巴塘,2023-08-22,1.5768441651469904,1.5979286660079701,1.5632129641089454,1.5328500956787712,1.5194083702227876
巴塘,2023-08-23,1.5751834045470792,1.592325839805081,1.5924267509860035,1.5337889258184594,1.5931400149565709
巴塘,2023-08-24,1.5102744837208666,1.5378892438969307,1.572405853971947,1.4874597716236941,1.632944252192889
巴塘,2023-08-25,1.481828096694965,1.514431430779691,1.5314425627834571,1.4643906446315602,1.5616372063390818
巴塘,2023-08-26,1.7777502534691754,1.8110371717653737,1.6850881460704803,1.747266529059967,1.6022857733621299
巴塘,2023-08-27,1.8259132606188933,1.8149947895621172,1.8213588422262705,1.7529982841363638,1.835947631011752
巴塘,2023-08-28,1.842356203314548,1.84742313178722,1.8475197690828329,1.7852360823080777,1.8389461177135862
巴塘,2023-08-29,2.2807460712245167,2.303068811634933,2.1385133050617533,2.2236198955471913,2.080189254307359
巴塘,2023-08-30,2.3506765698515046,2.3157266352937036,2.2856503546173492,2.2291977907524405,2.2597753032003887
巴塘,2023-08-31,2.4461964818939244,2.4253446703442485,2.4042202798870456,2.3434038416829033,2.432010031922733
巴塘,2023-09-01,2.3441693420294776,2.3048598070177526,2.3403050373953285,2.2273317649386293,2.3776428866508645
巴塘,2023-09-02,2.25049574844083,2.2147708160135444,2.2318860646122154,2.1381193952990465,2.2487895184499855
巴塘,2023-09-03,2.1244149446155554,2.079566216804441,2.1105350271962955,2.0070671131063484,2.1528614503604935
巴塘,2023-09-04,1.9223951530130952,1.9017921765636705,1.9649604388784885,1.8362926285314702,2.036209074966397
巴塘,2023-09-05,1.687770127821327,1.6523730973725212,1.7346508506591112,1.5960651332939226,1.8282586739016045
巴塘,2023-09-06,1.552256502960528,1.5266205516828355,1.5510097156404716,1.4730961928502244,1.5778239533542293
巴塘,2023-09-07,1.516165678463121,1.489911201005892,1.4709529580864673,1.4348431385432396,1.4749055896836827
巴塘,2023-09-08,1.4903179324245275,1.467425934234672,1.4439221768503534,1.4143579313779033,1.4457859470024736
巴塘,2023-09-09,1.5479598235958851,1.5412747546573617,1.4891975808782154,1.4865415985963357,1.4862108473609827
巴塘,2023-09-10,1.4084343263387173,1.3892603709301914,1.4317304441284084,1.342637743277496,1.4892989669352834
巴塘,2023-09-11,1.4453637821091083,1.4582292453625063,1.4350463855335212,1.408091228323581,1.465650372326582
巴塘,2023-09-12,1.577504005551187,1.5516487802133019,1.4827968440318207,1.4963685668326396,1.4361742163791253
巴塘,2023-09-13,1.5711736690933653,1.528195359700408,1.522072069242032,1.4702736477603044,1.4849996757518402
巴塘,2023-09-14,1.5619750807166175,1.516596272408069,1.5072900058653251,1.4574597085686951,1.4695320099400424
巴塘,2023-09-15,1.5639415428352057,1.5092736822441883,1.4977547303014054,1.4525710960886646,1.4723556235012898
巴塘,2023-09-16,1.454257143843325,1.436550555724448,1.4673791589343383,1.3822517926175342,1.4786546181335074
巴塘,2023-09-17,1.1540552845266736,1.143555654230244,1.2658864798534029,1.1019947314126206,1.3641528380834238
巴塘,2023-09-18,1.023347999853694,1.001964801897184,1.049961008800789,0.9641529668889032,1.0743780717319742
巴塘,2023-09-19,0.7881189322048276,0.752322352839087,0.8596355765173624,0.725720859638521,0.9364549846683372
巴塘,2023-09-20,0.6242252248999447,0.6599332992240645,0.7229371950330152,0.6372901361344601,0.7864716462155454
巴塘,2023-09-21,0.4680985324716287,0.4864249229996831,0.5362723455173108,0.46579490828972303,0.538096404151762
巴塘,2023-09-22,0.3617035708599887,0.38232011095931967,0.4031225353898617,0.35930173635523815,0.3812636302545795
巴塘,2023-09-23,0.18562978013860545,0.22548263282032077,0.2643486186722528,0.2102986461459515,0.2833544976050246
巴塘,2023-09-24,0.005132763443485058,0.030531430148422783,0.0825861530447988,0.020685424201644542,0.11714383990640242
巴塘,2023-09-25,-0.29939133739407553,-0.2531779342597799,-0.15972624139000513,-0.24941911148945395,-0.06144561461579971
巴塘,2023-09-26,-0.5021924486547074,-0.4721960362100772,-0.4298813959102399,-0.46190125561092027,-0.36449899388718715
巴塘,2023-09-27,-0.6267459914364795,-0.6092308971232827,-0.6033309171723362,-0.5964716874074443,-0.5702359081984449
巴塘,2023-09-28,-1.1134273798530467,-0.946760989453523,-0.8282406887410334,-0.9191404714041947,-0.6932151771983082
巴塘,2023-09-29,-1.2036528977490912,-1.1876714159478436,-1.200858132913684,-1.1589842667161643,-1.1827565665607733
巴塘,2023-09-30,-1.4201764753069848,-1.3347470877616312,-1.3164368133427653,-1.3005116043647613,-1.2547486212544892
巴塘,2023-10-01,-1.4131145921469932,-1.4619786352065314,-1.4901778491986912,-1.4325411816649343,-1.464174581222441
巴塘,2023-10-02,-1.358003434674135,-1.4038863240111505,-1.4558672166517932,-1.3583217204106683,-1.4387452010680486
巴塘,2023-10-03,-1.3017932950815132,-1.363926327399103,-1.4007348084714233,-1.2882241840994944,-1.3722514998252076
巴塘,2023-10-04,-1.2720818380039527,-1.302553334352414,-1.340705714916549,-1.226034285363479,-1.3062997509834384
巴塘,2023-10-05,-1.2025107019000851,-1.2198724112182797,-1.2760430173717874,-1.1748231669547202,-1.243478979288103
巴塘,2023-10-06,-0.8403280674300009,-0.9688347166851339,-1.0599424357405136,-0.9574991856535572,-1.0057768753924174
巴塘,2023-10-07,-0.7934092951410572,-0.813424968517513,-0.8237013476660311,-0.8199227581761479,-0.8213310033856802
巴塘,2023-10-08,-0.43623034157701407,-0.4106729229418866,-0.5373030694282479,-0.4092872046695073,-0.5645911741757141
巴塘,2023-10-09,-0.2877573467050409,-0.16012273329175317,-0.23623426434843622,-0.18218972321804933,-0.2899105241880948
巴塘,2023-10-10,-0.25917677748827134,-0.2208167276497497,-0.23265151674894044,-0.22646330181754434,-0.26810866354979285
巴塘,2023-10-11,-0.43790683244924566,-0.26782474697429154,-0.2523166573306066,-0.26669673805013283,-0.2561553483326568
巴塘,2023-10-12,-0.4546838208335126,-0.3344627512058517,-0.372642110671004,-0.3328811762032055,-0.40431252088810177
巴塘,2023-10-13,-0.38960875271588713,-0.379495701281668,-0.40652781810694116,-0.38094336121127825,-0.45131840326998884
