obs,pred
0.8540804160075799,0.814851313143002
0.8932863686600638,0.8542484034440567
0.8415711692228383,0.8683810736917683
0.7537582595840957,0.7860826039333302
0.6088695704989708,0.6482846467340371
0.5277016027644554,0.5646129538817986
0.46476338826238156,0.3879980566324776
0.3587075772579184,0.33452919894937394
0.2695969201527537,0.25028851543552805
0.17430672944572811,0.21021410335216978
-0.011614477010990387,0.0733277970531738
-0.14703045731935233,-0.11395810884152997
-0.35918049977642696,-0.24645671537467903
-0.5527182020664478,-0.4583078381380299
-0.630679568628356,-0.6572296564861697
-0.7741574600446663,-0.7216857235481131
-0.9410101206122692,-0.8541308768351323
-0.8783114514458499,-0.8870465607045726
-0.7125921421590429,-0.7554444906544016
-0.46554224973763975,-0.45460315124829287
-0.31350379572584347,-0.3367179677006737
-0.2998893043921688,-0.3429860953834327
-0.29748052482379017,-0.2688399431341308
-0.36961260862091566,-0.32319776896164343
-0.4119609948068439,-0.426683995462952
-0.4250056347658975,-0.4650693621359816
-0.4658056279198475,-0.4804432399090397
-0.5105546614201624,-0.3772850044254883
-0.5667519199973372,-0.5585046272590974
-0.5881395105581932,-0.6333322861367352
-0.5437233355561271,-0.5844263946168733
-0.6028858395049499,-0.5543178817221419
-0.5627709739099453,-0.5280822805916972
-0.48165447087770036,-0.45989923714093645
-0.41266339598558255,-0.4415950173929259
-0.4318419517567682,-0.39596152707158455
-0.3842491521387805,-0.42891567590881174
-0.30888951325912667,-0.35721059480578377
-0.273370469320682,-0.31246331241125547
-0.2835220154024471,-0.2769025684112824
-0.1912435337299325,-0.21856716514903526
-0.1818773882732147,-0.22246276708914992
-0.1732768322023485,-0.21026692372057026
-0.14573533651161,-0.18449193761139804
-0.12228962531614113,-0.1799345660827456
-0.06784132074302793,-0.12396021733625257
-0.03669520718031057,-0.1008151175807758
-0.1150688812455944,-0.05725525927814433
-0.27830832052105076,-0.1583408050753372
-0.5718348755399207,-0.33083161075915174
-0.7514340428864694,-0.6347061028257175
-0.7882311269312974,-0.8242750574093345
-0.8720158996656873,-0.8476671595399383
-0.9007984396430972,-0.916642504159736
-0.8522626547191481,-0.8767858524688565
-0.7486132785820951,-0.7667902908826252
-0.6922621601337726,-0.7169839748313438
-0.7804413179997456,-0.6748716020897378
-0.784015948185129,-0.8018016031822344
-0.7616591947707898,-0.796476816962546
-0.7520522722684151,-0.7345041740631049
-0.57733079525055,-0.5685832798525257
-0.5860718998206098,-0.5090005105149198
-0.6246418152356912,-0.5246644188938527
-0.5200847133464814,-0.47562007129781336
-0.3994074064620145,-0.3933114807415239
-0.36143880296619474,-0.37404640847257675
-0.3711710037317088,-0.35669054606692385
-0.3793313644555598,-0.3852915646377097
-0.3778677368155565,-0.37353128657372653
-0.45695108731052714,-0.39415886754344087
-0.37450694929445144,-0.3967667686155869
-0.2928128187907026,-0.32452335604209653
-0.2140414767632166,-0.23172886207795892
-0.1563265437047267,-0.1921087877468246
-0.1605625428019002,-0.16399723292315135
0.017262745107902017,0.0001848163716250353
0.3597050842813372,0.3695433605058562
0.4174596101384595,0.3804107823769891
0.4617249229250466,0.4468322430861933
0.5127465063922256,0.49154652158860807
0.6492905531292796,0.6142979390779002
1.0329262517087832,1.0041999251950988
