rmse,mae,r2,nse,kge,pbias,pearson_r,mape_pct,willmott_d,model,phase,target,task,accuracy,precision,recall,f1,auc,mcc,brier,csi,far,specificity,npv
0.04169367409216789,0.02710319498348757,0.9976389780291839,0.9976389780291839,0.9864854743498969,-0.3256777331666951,0.9988382368375174,18.398405458102246,0.9994120014728504,gru_daily_hybrid,test,idx_90,reg,,,,,,,,,,,
0.04124834224858122,0.029771757601633517,0.9982983081790409,0.9982983081790409,-51.867798933172246,-1.321957720293876,0.9994896352179984,31.07525454884364,0.9995639374071377,gru_daily_hybrid,train,idx_30,reg,,,,,,,,,,,
0.04603339902586977,0.027638273963466495,0.9978451310089285,0.9978451310089285,-284123.1666152656,-0.33876466621538825,0.9989393120143681,32847.080082698034,0.9994632011817317,gru_daily_hybrid,train,idx_90,reg,,,,,,,,,,,
0.0476544731147517,0.03247715719800241,0.9980609132214773,0.9980609132214773,0.6555947250323295,-1.6702840178966623,0.9995006947572637,26.028795616315996,0.9995011728225256,gru_daily_hybrid,valid,idx_30,reg,,,,,,,,,,,
0.043953645059191554,0.027751189691995477,0.9985303564029856,0.9985303564029856,0.9210431307777166,-0.4102179814816164,0.999272387870629,12.384828478973507,0.9996328979213083,gru_daily_hybrid,valid,idx_90,reg,,,,,,,,,,,
0.32984339616903297,0.23696192671403565,0.8700823157017437,0.8700823157017437,0.8013922750890972,3.225399568883626,0.9335040677818761,135.2039566392714,0.9633702149010287,knn,test,idx_30,reg,,,,,,,,,,,
0.38178940831734487,0.2768060629796334,0.8020263246703248,0.8020263246703248,0.45325940352997096,13.773342779654786,0.906094315920504,175.02859057522076,0.9476428854517245,knn,test,idx_90,reg,,,,,,,,,,,
1.2783777130184713e-08,2.3699850636196103e-09,0.9999999999999999,0.9999999999999999,0.9999389397784517,-2.8776203567059413e-07,0.9999999999999998,6.478648181473272e-07,1.0,knn,train,idx_30,reg,,,,,,,,,,,
1.3155862478398411e-08,2.5036830511829083e-09,0.9999999999999998,0.9999999999999998,0.24090283295288395,2.961094420907147e-07,1.0,5.87186911286076e-07,1.0,knn,train,idx_90,reg,,,,,,,,,,,
0.3297472653542155,0.22902682368572944,0.9071563285790896,0.9071563285790896,0.47570049247265145,-2.461397508106114,0.9566685288287886,191.45722868612654,0.9729151477727297,knn,valid,idx_30,reg,,,,,,,,,,,
0.3972691335220927,0.29209350683817076,0.8799417856910206,0.8799417856910206,0.3303308185755006,-3.3582386672803457,0.9450812051522555,134.2232111232995,0.9633727287635844,knn,valid,idx_90,reg,,,,,,,,,,,
0.07164521118916625,0.04515672654182941,0.9938704722094812,0.9938704722094812,0.9952689261066172,0.026670021433619368,0.996930586520991,21.666970724715117,0.9984602290077188,linear_lstsq,test,idx_30,reg,,,,,,,,,,,
0.036447280285680506,0.023796802038677536,0.9981957781126108,0.9981957781126108,0.9975401324809566,0.035669604685612,0.9990979463764449,13.883719189980406,0.9995479236287601,linear_lstsq,test,idx_90,reg,,,,,,,,,,,
0.07494605838251266,0.047213985750410706,0.9943822099148985,0.9943822099148985,0.6833791954121989,0.007917847580730478,0.9971873770629405,197.59405016552273,0.998590637137826,linear_lstsq,train,idx_30,reg,,,,,,,,,,,
0.04156366821145752,0.024551703264550542,0.9982432800916069,0.9982432800916069,-11087.626455266769,-0.01321994857451648,0.9991212610244774,39502.82792280293,0.9995602269803954,linear_lstsq,train,idx_90,reg,,,,,,,,,,,
0.07594736362714594,0.04679622861425317,0.9950748971269929,0.9950748971269929,0.9856970415213592,-0.06828645903148023,0.9975352939917373,32.45619756434374,0.9987657114482854,linear_lstsq,valid,idx_30,reg,,,,,,,,,,,
0.0379232381454546,0.024070639738536556,0.9989059603551903,0.9989059603551903,0.9974415078747499,-0.011041086274852901,0.9994531303078654,11.68590981252113,0.9997260560356828,linear_lstsq,valid,idx_90,reg,,,,,,,,,,,
0.10591123906017726,0.07100206293886159,0.9866051830867606,0.9866051830867606,0.8762975422556544,2.437552146677227,0.993503247520357,30.456619022949084,0.9966351048594051,lstm_baseline,test,idx_30,reg,,,,,,,,,,,
0.054701277364452267,0.03754987046576427,0.9959359912930826,0.9959359912930826,0.927922269097271,1.8439456755631702,0.9980922362587747,21.748500023309923,0.9989816820006441,lstm_baseline,test,idx_90,reg,,,,,,,,,,,
0.11004107803930432,0.07329482645201399,0.9878890674346203,0.9878890674346203,-65.17039024752378,1.654591564537902,0.9940163687889184,266.5056814553053,0.9969422663936416,lstm_baseline,train,idx_30,reg,,,,,,,,,,,
0.05540560686874302,0.03603055495328269,0.996878364315251,0.996878364315251,-1063763.484127469,1.2683449062609398,0.9985006888470599,51026.73306624643,0.999220559208051,lstm_baseline,train,idx_90,reg,,,,,,,,,,,
0.11241726008986652,0.07376991667761286,0.989209144098271,0.989209144098271,0.7871036033442829,1.032489016580597,0.99468772579425,32.86380866806151,0.997249960151494,lstm_baseline,valid,idx_30,reg,,,,,,,,,,,
0.057648311082297156,0.038361453227150684,0.9974718932398717,0.9974718932398717,0.8067909705061055,1.003258358183617,0.9987867362814997,17.851049647445652,0.999363046168714,lstm_baseline,valid,idx_90,reg,,,,,,,,,,,
0.07303229734807948,0.04528301697102042,0.9936308334054792,0.9936308334054792,0.9937767066011289,0.02652060020520031,0.9968123323076655,21.17810721659358,0.9983969953964839,multitask_elasticnet,test,idx_30,reg,,,,,,,,,,,
